uid,bid,flag,click,buy,fav,cart,diff_day,normalization
8216500,12175,0,3,0,0,0,35,0.00683371298405467
8216500,7868,0,1,0,0,0,59,0.002277904328018223
8216500,7105,0,1,0,0,0,18,0.002277904328018223
8216500,26307,0,1,0,0,0,51,0.002277904328018223
8216500,21071,0,1,0,0,0,56,0.002277904328018223
8216500,26699,0,2,0,0,0,58,0.004555808656036446
8216500,22577,0,1,0,0,0,26,0.002277904328018223
8845250,15146,0,1,0,0,0,19,0.002277904328018223
8845250,13592,0,1,0,0,0,1,0.002277904328018223
8845250,24281,0,1,0,0,0,5,0.002277904328018223
8845250,23103,0,1,0,0,0,19,0.002277904328018223
8845250,13588,0,1,0,0,0,2,0.002277904328018223
8845250,21844,0,6,0,0,0,51,0.01366742596810934
8845250,500,0,6,0,0,0,43,0.01366742596810934
8845250,6617,0,4,0,0,0,21,0.009111617312072893
8845250,7866,0,1,0,0,0,5,0.002277904328018223
8845250,15320,0,1,0,0,0,5,0.002277904328018223
8845250,4127,0,13,0,1,0,37,0.029612756264236904
8845250,24616,0,1,0,0,0,5,0.002277904328018223
8845250,18286,0,10,0,0,0,40,0.022779043280182234
8845250,11482,0,1,0,0,0,19,0.002277904328018223
8845250,22715,0,4,0,0,0,12,0.009111617312072893
8845250,23793,0,1,0,0,0,41,0.002277904328018223
8845250,1228,0,3,0,0,0,47,0.00683371298405467
8845250,3228,0,8,0,0,0,5,0.018223234624145785
8845250,7314,0,4,0,0,0,37,0.009111617312072893
8845250,22484,0,19,0,0,0,33,0.04328018223234624
8845250,13295,0,1,0,0,0,52,0.002277904328018223
8845250,22072,0,3,0,0,0,5,0.00683371298405467
8845250,5081,0,1,0,0,0,20,0.002277904328018223
8845250,489,0,1,0,0,0,31,0.002277904328018223
8845250,15114,0,9,0,0,0,13,0.02050113895216401
8845250,27128,0,2,0,0,0,52,0.004555808656036446
8845250,9746,0,1,0,0,0,27,0.002277904328018223
8845250,15251,0,1,0,0,0,52,0.002277904328018223
8845250,7038,0,1,0,0,0,41,0.002277904328018223
8845250,24323,0,5,0,0,0,5,0.011389521640091117
8845250,8465,0,5,0,0,0,5,0.011389521640091117
8845250,9648,0,1,0,0,0,1,0.002277904328018223
8845250,4039,0,2,1,0,0,40,0.00683371298405467
8845250,8167,0,1,0,0,0,40,0.002277904328018223
8845250,21979,0,53,0,0,0,39,0.12072892938496584
8845250,4872,0,1,0,0,0,52,0.002277904328018223
8845250,10808,0,1,0,0,0,29,0.002277904328018223
8845250,614,0,1,0,0,0,20,0.002277904328018223
8845250,103,0,3,0,0,0,21,0.00683371298405467
8845250,25879,0,1,0,0,0,27,0.002277904328018223
8845250,17136,0,1,0,0,0,5,0.002277904328018223
8845250,21092,0,4,0,0,0,54,0.009111617312072893
8845250,4846,0,6,0,0,0,10,0.01366742596810934
8845250,14894,0,6,0,0,0,49,0.01366742596810934
8845250,4306,0,2,0,0,0,40,0.004555808656036446
8845250,239,0,1,0,0,0,1,0.002277904328018223
8845250,7692,0,3,0,0,0,41,0.00683371298405467
8845250,18,0,1,0,0,0,49,0.002277904328018223
8845250,15315,0,1,0,0,0,33,0.002277904328018223
8845250,18736,0,11,2,1,0,43,0.029612756264236904
8845250,29022,0,1,0,0,0,19,0.002277904328018223
8845250,622,0,1,0,0,0,10,0.002277904328018223
8845250,15831,0,1,0,0,0,31,0.002277904328018223
8845250,24977,0,2,0,0,0,52,0.004555808656036446
8845250,6698,0,3,0,0,0,40,0.00683371298405467
8845250,8651,0,1,0,0,0,4,0.002277904328018223
8845250,25561,0,4,0,0,0,52,0.009111617312072893
8845250,15584,0,1,0,0,0,9,0.002277904328018223
8845250,13911,0,1,0,0,0,1,0.002277904328018223
8845250,3804,0,1,0,0,0,41,0.002277904328018223
8845250,9815,0,1,0,0,0,52,0.002277904328018223
8845250,2456,0,1,0,0,0,52,0.002277904328018223
8845250,6571,0,1,0,0,0,41,0.002277904328018223
8845250,23928,0,1,0,0,0,52,0.002277904328018223
8845250,29487,0,1,0,0,0,5,0.002277904328018223
8845250,14413,0,2,0,0,0,16,0.004555808656036446
8845250,9111,0,1,0,0,0,37,0.002277904328018223
8845250,26464,0,1,0,0,0,33,0.002277904328018223
8845250,3457,0,1,0,0,0,51,0.002277904328018223
8845250,18990,0,1,0,0,0,1,0.002277904328018223
8845250,21272,0,1,0,0,0,51,0.002277904328018223
8845250,28785,0,1,0,0,0,47,0.002277904328018223
8845250,9369,0,5,0,0,0,20,0.011389521640091117
8845250,25138,0,12,1,0,0,43,0.029612756264236904
8845250,9621,0,1,0,0,0,52,0.002277904328018223
8845250,13962,0,7,1,0,0,27,0.018223234624145785
8845250,5310,0,1,0,0,0,19,0.002277904328018223
8845250,15734,0,1,0,0,0,52,0.002277904328018223
8845250,27683,0,1,0,0,0,47,0.002277904328018223
8845250,8313,0,1,0,0,0,33,0.002277904328018223
8845250,24571,0,1,0,0,0,21,0.002277904328018223
8845250,4324,0,1,0,0,0,21,0.002277904328018223
8845250,10617,0,4,0,0,0,41,0.009111617312072893
8845250,17429,0,1,0,0,0,31,0.002277904328018223
8845250,28626,0,2,0,0,0,37,0.004555808656036446
8845250,6092,0,23,0,0,0,10,0.05239179954441914
8845250,10255,0,1,0,0,0,1,0.002277904328018223
8845250,20104,0,1,0,0,0,49,0.002277904328018223
8845250,16818,0,4,0,0,0,1,0.009111617312072893
8845250,15934,0,1,0,0,0,8,0.002277904328018223
8845250,20300,0,9,0,0,0,50,0.02050113895216401
8845250,15805,0,1,0,0,0,21,0.002277904328018223
8845250,12285,0,1,0,0,0,43,0.002277904328018223
8845250,13388,0,1,0,0,0,31,0.002277904328018223
8845250,16399,0,1,0,0,0,40,0.002277904328018223
8845250,18496,0,2,0,0,0,20,0.004555808656036446
8845250,25683,0,2,0,0,0,40,0.004555808656036446
8845250,17640,0,1,0,0,0,32,0.002277904328018223
8845250,16672,0,1,0,0,0,41,0.002277904328018223
8845250,9870,0,1,0,0,0,21,0.002277904328018223
8845250,1571,0,1,0,0,0,37,0.002277904328018223
8845250,6820,0,3,0,0,0,19,0.00683371298405467
8845250,10133,0,3,1,0,0,43,0.009111617312072893
8845250,27939,0,1,0,0,0,31,0.002277904328018223
8845250,11983,0,1,0,0,0,52,0.002277904328018223
8845250,25596,1,7,0,0,0,41,0.015945330296127564
8845250,1017,0,2,0,0,0,51,0.004555808656036446
8845250,14661,0,2,0,0,0,58,0.004555808656036446
8845250,12307,0,2,0,0,0,22,0.004555808656036446
8845250,18516,0,12,0,0,0,52,0.02733485193621868
8845250,29396,0,4,0,0,0,50,0.009111617312072893
8845250,26629,0,1,0,0,0,21,0.002277904328018223
8845250,20706,0,1,0,0,0,51,0.002277904328018223
8845250,28256,0,1,0,0,0,52,0.002277904328018223
8845250,13070,1,9,0,0,0,5,0.02050113895216401
8845250,24061,0,1,0,0,0,5,0.002277904328018223
8845250,28435,0,2,0,0,0,51,0.004555808656036446
8845250,25687,0,2,0,0,0,52,0.004555808656036446
8845250,25488,0,1,0,0,0,5,0.002277904328018223
8845250,20425,0,3,0,0,0,5,0.00683371298405467
8845250,11826,0,47,1,1,0,20,0.10933940774487472
8845250,5411,0,1,0,0,0,5,0.002277904328018223
8845250,3091,0,1,0,0,0,21,0.002277904328018223
8845250,29117,0,1,0,0,0,52,0.002277904328018223
8845250,5469,0,1,0,0,0,27,0.002277904328018223
8845250,15116,0,1,0,0,0,20,0.002277904328018223
8845250,143,0,10,0,0,0,19,0.022779043280182234
8845250,8107,0,2,0,0,0,40,0.004555808656036446
8845250,12865,0,1,0,0,0,21,0.002277904328018223
8845250,28653,0,21,2,0,0,37,0.05239179954441914
8845250,3159,0,1,0,0,0,1,0.002277904328018223
8845250,10584,0,3,0,0,0,52,0.00683371298405467
8845250,4807,0,1,0,0,0,40,0.002277904328018223
8845250,15145,0,3,0,0,0,33,0.00683371298405467
8845250,11776,0,3,0,0,0,33,0.00683371298405467
8845250,29265,0,2,0,0,0,1,0.004555808656036446
8845250,12352,0,2,0,0,0,8,0.004555808656036446
8845250,12008,0,10,2,0,0,40,0.02733485193621868
8845250,23914,0,2,0,0,0,50,0.004555808656036446
8845250,8495,0,1,0,0,0,41,0.002277904328018223
8845250,11687,0,1,0,0,0,5,0.002277904328018223
8845250,8598,0,1,0,0,0,52,0.002277904328018223
8845250,26699,0,16,0,0,0,10,0.03644646924829157
8845250,28124,0,5,0,0,0,52,0.011389521640091117
8845250,16939,0,5,0,0,0,43,0.011389521640091117
8845250,22593,0,1,0,0,0,52,0.002277904328018223
9694750,27137,0,1,0,0,0,8,0.002277904328018223
9694750,10305,0,1,0,0,0,58,0.002277904328018223
9694750,27467,0,1,0,0,0,61,0.002277904328018223
9694750,14550,0,17,2,0,0,58,0.04328018223234624
9694750,23662,0,2,0,0,0,4,0.004555808656036446
9694750,24385,0,1,0,0,0,19,0.002277904328018223
9694750,7312,0,3,0,0,0,33,0.00683371298405467
9694750,16342,0,1,0,0,0,30,0.002277904328018223
9694750,17400,0,1,0,0,0,19,0.002277904328018223
9694750,7773,0,1,0,0,0,12,0.002277904328018223
9694750,22533,0,2,0,0,0,20,0.004555808656036446
9694750,1644,0,1,0,0,0,61,0.002277904328018223
9694750,5267,0,1,0,0,0,61,0.002277904328018223
9694750,8662,0,11,0,0,0,20,0.025056947608200455
9694750,1397,0,1,0,0,0,37,0.002277904328018223
9694750,5845,0,3,0,0,0,55,0.00683371298405467
9694750,661,0,1,0,0,0,61,0.002277904328018223
9694750,10840,0,2,0,0,0,1,0.004555808656036446
9694750,24977,0,3,0,0,0,48,0.00683371298405467
9694750,3977,0,1,0,0,0,42,0.002277904328018223
9694750,6571,0,1,0,0,0,50,0.002277904328018223
9694750,323,0,2,0,0,0,20,0.004555808656036446
9694750,17451,0,1,0,0,0,61,0.002277904328018223
9694750,28409,0,5,1,0,0,43,0.01366742596810934
9694750,934,0,1,0,0,0,35,0.002277904328018223
9694750,123,0,1,0,0,0,50,0.002277904328018223
9694750,18805,0,1,0,0,0,57,0.002277904328018223
9694750,3888,0,2,0,0,0,12,0.004555808656036446
9694750,12701,0,1,0,0,0,12,0.002277904328018223
9694750,4939,0,1,0,0,0,61,0.002277904328018223
9694750,14887,0,28,0,0,0,55,0.06378132118451026
9694750,6331,0,1,0,0,0,35,0.002277904328018223
9694750,647,0,1,0,0,0,10,0.002277904328018223
9694750,19530,0,1,0,0,0,37,0.002277904328018223
9694750,637,0,1,0,0,0,1,0.002277904328018223
9694750,2526,0,1,0,0,0,8,0.002277904328018223
9694750,7059,0,1,0,0,0,42,0.002277904328018223
9694750,15546,0,3,0,0,0,7,0.00683371298405467
9694750,19835,0,3,0,0,0,12,0.00683371298405467
9694750,18886,0,1,0,0,0,6,0.002277904328018223
9694750,24869,0,1,0,0,0,1,0.002277904328018223
9694750,15383,0,18,1,1,0,13,0.04328018223234624
9694750,10352,0,1,0,0,0,56,0.002277904328018223
9694750,6938,0,1,0,0,0,40,0.002277904328018223
9694750,12287,0,1,0,0,0,6,0.002277904328018223
9694750,9486,0,13,0,0,0,58,0.029612756264236904
9694750,2729,0,1,0,0,0,12,0.002277904328018223
9694750,23971,0,1,0,0,0,50,0.002277904328018223
9694750,911,0,15,0,0,0,1,0.03416856492027335
9694750,4060,0,1,0,0,0,37,0.002277904328018223
9694750,16395,0,1,0,0,0,12,0.002277904328018223
9694750,22508,0,3,0,1,0,12,0.00683371298405467
9694750,22446,0,1,0,0,0,6,0.002277904328018223
9694750,13645,0,1,0,0,0,39,0.002277904328018223
9694750,10914,0,16,0,0,0,7,0.03644646924829157
9694750,7552,0,8,0,0,0,7,0.018223234624145785
9694750,8792,0,1,0,0,0,12,0.002277904328018223
9694750,25372,0,6,0,0,0,58,0.01366742596810934
11300000,18912,0,4,0,0,0,42,0.009111617312072893
11300000,27779,0,1,0,0,0,43,0.002277904328018223
11300000,8689,0,2,0,1,0,39,0.004555808656036446
11300000,29547,0,1,0,0,0,33,0.002277904328018223
11300000,18024,0,1,0,1,0,36,0.002277904328018223
11300000,19702,0,1,0,0,0,39,0.002277904328018223
11300000,28809,0,5,0,0,0,7,0.011389521640091117
11300000,18712,0,2,0,0,0,37,0.004555808656036446
11300000,28082,0,1,0,0,0,39,0.002277904328018223
11300000,251,0,1,0,0,0,39,0.002277904328018223
11300000,15514,0,1,0,0,0,55,0.002277904328018223
11300000,14182,0,1,0,0,0,39,0.002277904328018223
11300000,22843,0,1,0,0,0,42,0.002277904328018223
11300000,13701,0,50,0,2,0,37,0.11389521640091116
11300000,13307,0,1,1,0,0,33,0.004555808656036446
11300000,178,0,2,0,0,0,14,0.004555808656036446
11300000,3234,0,1,0,0,0,39,0.002277904328018223
11300000,12175,0,1,0,0,0,54,0.002277904328018223
11300000,15298,0,1,0,0,0,43,0.002277904328018223
11300000,4479,0,20,0,0,0,37,0.04555808656036447
11300000,12674,0,1,0,0,0,46,0.002277904328018223
11300000,4443,0,1,0,0,0,50,0.002277904328018223
11300000,5035,0,2,0,0,0,39,0.004555808656036446
11300000,27371,0,5,0,0,0,39,0.011389521640091117
11300000,24732,0,2,0,0,0,39,0.004555808656036446
11300000,23207,0,2,0,0,0,37,0.004555808656036446
11579750,18805,0,1,0,0,0,4,0.002277904328018223
11579750,22380,0,4,0,0,0,19,0.009111617312072893
11579750,2121,0,1,0,0,0,37,0.002277904328018223
11579750,23841,0,9,0,0,0,5,0.02050113895216401
11579750,14157,0,1,0,0,0,13,0.002277904328018223
11579750,14261,0,3,0,0,0,7,0.00683371298405467
11579750,13198,0,1,0,0,0,9,0.002277904328018223
11579750,2963,0,1,0,0,0,54,0.002277904328018223
11579750,14580,0,2,0,0,0,61,0.004555808656036446
11579750,6908,0,1,0,0,0,17,0.002277904328018223
11579750,20956,0,1,0,0,0,15,0.002277904328018223
11579750,24026,0,6,0,0,0,26,0.01366742596810934
11579750,679,0,4,0,0,0,37,0.009111617312072893
11579750,14373,0,1,0,0,0,50,0.002277904328018223
11579750,19962,0,1,0,0,0,15,0.002277904328018223
11579750,14794,0,1,0,0,0,54,0.002277904328018223
11579750,24869,0,2,0,0,0,12,0.004555808656036446
11579750,7083,0,1,0,0,0,40,0.002277904328018223
11701500,16961,0,1,0,0,0,18,0.002277904328018223
11701500,28466,0,1,0,0,0,4,0.002277904328018223
11701500,7951,0,1,0,0,0,23,0.002277904328018223
11701500,23245,0,3,0,0,0,31,0.00683371298405467
11701500,25887,0,4,0,0,0,14,0.009111617312072893
11701500,2000,0,2,0,0,0,23,0.004555808656036446
11701500,13240,0,1,0,0,0,26,0.002277904328018223
11701500,14360,0,1,0,0,0,19,0.002277904328018223
11701500,18874,0,1,0,0,0,9,0.002277904328018223
11701500,20055,0,1,0,0,0,35,0.002277904328018223
11701500,2084,0,6,0,0,0,31,0.01366742596810934
11701500,15805,0,1,0,0,0,22,0.002277904328018223
11701500,12285,0,5,0,0,0,3,0.011389521640091117
11701500,18024,0,7,0,0,0,10,0.015945330296127564
11701500,2513,0,1,0,0,0,14,0.002277904328018223
11701500,23482,0,4,0,0,0,12,0.009111617312072893
11701500,24178,0,1,0,0,0,41,0.002277904328018223
11701500,5176,0,1,0,0,0,19,0.002277904328018223
11701500,23961,0,1,0,0,0,41,0.002277904328018223
11701500,24258,0,2,0,0,0,19,0.004555808656036446
11701500,19394,0,2,0,0,0,10,0.004555808656036446
11701500,13274,0,1,0,0,0,8,0.002277904328018223
11701500,5001,0,1,0,0,0,11,0.002277904328018223
11701500,678,0,1,0,0,0,52,0.002277904328018223
11701500,22052,0,1,0,0,0,3,0.002277904328018223
11701500,25372,0,2,0,0,0,19,0.004555808656036446
11701500,13836,0,1,0,0,0,17,0.002277904328018223
11701500,3393,0,1,0,0,0,27,0.002277904328018223
11701500,12376,0,1,0,0,0,17,0.002277904328018223
11701500,17400,0,1,0,0,0,7,0.002277904328018223
11701500,19639,0,2,0,0,0,26,0.004555808656036446
11701500,20184,0,1,0,0,0,31,0.002277904328018223
11701500,14119,0,2,0,0,0,19,0.004555808656036446
11701500,8074,0,1,0,0,0,15,0.002277904328018223
11701500,7706,0,3,0,0,0,4,0.00683371298405467
11701500,5799,0,1,0,0,0,10,0.002277904328018223
11701500,4578,0,1,0,0,0,22,0.002277904328018223
11701500,882,0,1,0,0,0,5,0.002277904328018223
11701500,9567,0,8,0,0,0,19,0.018223234624145785
11701500,22947,0,1,0,0,0,12,0.002277904328018223
11701500,4846,0,1,0,0,0,7,0.002277904328018223
11701500,14266,0,1,0,0,0,26,0.002277904328018223
11701500,7096,0,8,0,0,0,3,0.018223234624145785
11701500,13404,0,3,0,0,0,18,0.00683371298405467
11701500,23703,0,1,0,0,0,27,0.002277904328018223
11701500,19260,0,1,0,0,0,39,0.002277904328018223
11701500,28177,0,1,0,0,0,11,0.002277904328018223
11701500,28418,0,1,0,0,0,31,0.002277904328018223
11701500,308,0,1,0,0,0,5,0.002277904328018223
11701500,26523,0,3,0,0,0,10,0.00683371298405467
11701500,2740,0,2,0,0,0,12,0.004555808656036446
11701500,12977,0,1,0,0,0,12,0.002277904328018223
11701500,15918,0,1,0,0,0,18,0.002277904328018223
11701500,12942,0,1,0,0,0,23,0.002277904328018223
11751000,16564,0,1,0,0,0,22,0.002277904328018223
11751000,21110,0,1,0,0,0,6,0.002277904328018223
11751000,6948,0,1,0,0,0,23,0.002277904328018223
11751000,1438,0,4,0,0,0,23,0.009111617312072893
11751000,19431,0,1,0,0,0,23,0.002277904328018223
11751000,28985,0,1,0,0,0,49,0.002277904328018223
1579250,21160,0,3,2,0,0,13,0.011389521640091117
1579250,5336,0,3,1,0,0,54,0.009111617312072893
1579250,7105,0,2,1,0,0,25,0.00683371298405467
1579250,7089,0,5,0,0,0,20,0.011389521640091117
1579250,22113,0,2,0,0,0,58,0.004555808656036446
1579250,9232,0,1,0,0,0,23,0.002277904328018223
1579250,13240,0,2,0,0,0,51,0.004555808656036446
1579250,25641,0,4,1,0,0,49,0.011389521640091117
1579250,14796,0,4,0,0,0,58,0.009111617312072893
1579250,27179,0,2,0,0,0,36,0.004555808656036446
1579250,2198,0,1,0,0,0,39,0.002277904328018223
1579250,6117,0,1,0,0,0,56,0.002277904328018223
1579250,14573,0,9,0,0,0,48,0.02050113895216401
1579250,4953,0,4,2,0,0,14,0.01366742596810934
1579250,15988,0,3,0,0,0,9,0.00683371298405467
1579250,4078,0,1,0,0,0,28,0.002277904328018223
1579250,15105,0,1,0,0,0,32,0.002277904328018223
1579250,4913,0,1,0,0,0,61,0.002277904328018223
1579250,9709,0,1,0,0,0,56,0.002277904328018223
1579250,21121,0,1,0,0,0,13,0.002277904328018223
1579250,8698,0,4,1,0,0,12,0.011389521640091117
1579250,5558,0,1,0,0,0,21,0.002277904328018223
1579250,18712,0,2,0,0,0,37,0.004555808656036446
1579250,3047,0,5,0,0,0,18,0.011389521640091117
1579250,12758,0,1,0,0,0,49,0.002277904328018223
1579250,9567,0,1,0,0,0,18,0.002277904328018223
1579250,21565,0,2,0,0,0,26,0.004555808656036446
1579250,23236,0,1,0,0,0,57,0.002277904328018223
1579250,26737,0,1,0,0,0,56,0.002277904328018223
1579250,7560,0,4,0,0,0,27,0.009111617312072893
1579250,25494,0,1,0,0,0,57,0.002277904328018223
1579250,3228,0,5,0,0,0,27,0.011389521640091117
1579250,17405,0,3,0,0,0,12,0.00683371298405467
1579250,1801,0,1,0,0,0,4,0.002277904328018223
1579250,16945,0,1,0,0,0,14,0.002277904328018223
1579250,2452,0,1,0,0,0,6,0.002277904328018223
1579250,4775,0,1,0,0,0,35,0.002277904328018223
1579250,8426,0,1,0,0,0,2,0.002277904328018223
1579250,15921,0,4,1,0,0,48,0.011389521640091117
1579250,5814,0,1,0,0,0,15,0.002277904328018223
1579250,26883,0,1,0,0,0,57,0.002277904328018223
1579250,20720,0,1,0,0,0,42,0.002277904328018223
1579250,15584,0,1,0,0,0,60,0.002277904328018223
1579250,13737,0,4,1,0,0,36,0.011389521640091117
1579250,20389,0,2,0,0,0,5,0.004555808656036446
1579250,2641,0,1,0,0,0,23,0.002277904328018223
1579250,10702,0,4,0,0,0,58,0.009111617312072893
1579250,26516,0,1,0,0,0,36,0.002277904328018223
1579250,28227,0,1,0,0,0,54,0.002277904328018223
1579250,12977,0,1,0,0,0,5,0.002277904328018223
1579250,6242,0,2,0,0,0,28,0.004555808656036446
1579250,16136,0,1,0,0,0,32,0.002277904328018223
1579250,20661,0,1,0,0,0,39,0.002277904328018223
1579250,26333,0,1,0,0,0,29,0.002277904328018223
1579250,20411,0,2,0,0,0,29,0.004555808656036446
1579250,3774,0,1,0,0,0,47,0.002277904328018223
1793250,13592,0,1,0,0,0,24,0.002277904328018223
1793250,7611,0,1,0,0,0,19,0.002277904328018223
1793250,26315,0,2,0,0,0,32,0.004555808656036446
1793250,6927,0,2,0,0,0,40,0.004555808656036446
1793250,12560,0,1,0,0,0,29,0.002277904328018223
1793250,21067,1,1,0,0,0,40,0.002277904328018223
1793250,27508,0,1,0,0,0,19,0.002277904328018223
1793250,22393,0,16,0,0,0,21,0.03644646924829157
1793250,11138,0,1,0,0,0,40,0.002277904328018223
1793250,9838,0,1,0,0,0,40,0.002277904328018223
1793250,1374,0,1,0,0,0,42,0.002277904328018223
1793250,28111,0,2,0,0,0,37,0.004555808656036446
1793250,19814,0,1,0,0,0,32,0.002277904328018223
1793250,11080,0,1,0,0,0,25,0.002277904328018223
1793250,9620,0,2,0,0,0,17,0.004555808656036446
1793250,682,0,4,0,0,0,28,0.009111617312072893
1793250,7105,0,5,0,0,0,2,0.011389521640091117
1793250,4949,0,0,0,1,0,34,0.0
1793250,17920,0,1,0,0,0,58,0.002277904328018223
1793250,2033,0,24,1,0,0,2,0.05694760820045558
1793250,360,0,1,0,0,0,19,0.002277904328018223
1793250,2257,0,1,0,0,0,13,0.002277904328018223
1793250,9829,0,2,0,0,0,59,0.004555808656036446
1793250,11363,0,1,0,0,0,27,0.002277904328018223
1793250,2835,0,1,0,0,0,23,0.002277904328018223
203750,18075,0,0,0,1,0,31,0.0
203750,2655,0,1,0,0,0,38,0.002277904328018223
203750,12977,0,0,0,1,0,38,0.0
203750,13799,0,0,0,1,0,41,0.0
2797750,28270,0,8,3,0,0,21,0.025056947608200455
2797750,20595,0,1,0,0,0,16,0.002277904328018223
2797750,17221,0,1,0,0,0,4,0.002277904328018223
2797750,11790,0,1,0,0,0,16,0.002277904328018223
2797750,6968,0,1,0,0,0,16,0.002277904328018223
2797750,12560,0,1,0,0,0,60,0.002277904328018223
2797750,5643,0,2,0,0,0,17,0.004555808656036446
2797750,11687,0,2,0,0,0,16,0.004555808656036446
2797750,13391,0,3,0,0,0,59,0.00683371298405467
2797750,20927,0,1,0,0,0,60,0.002277904328018223
282500,911,0,1,0,0,0,32,0.002277904328018223
282500,8818,0,1,1,0,0,33,0.004555808656036446
282500,12055,1,0,2,0,0,25,0.004555808656036446
282500,9899,0,1,1,0,0,54,0.004555808656036446
282500,2683,0,1,1,0,0,1,0.004555808656036446
282500,22533,0,1,0,0,0,20,0.002277904328018223
282500,24168,0,1,0,0,0,56,0.002277904328018223
3895750,9392,0,1,0,0,0,55,0.002277904328018223
3895750,911,0,1,0,0,0,28,0.002277904328018223
3895750,2919,0,1,0,0,0,27,0.002277904328018223
3895750,3627,0,1,0,0,0,46,0.002277904328018223
3895750,5429,0,1,0,0,0,52,0.002277904328018223
4907500,26115,0,1,0,0,0,28,0.002277904328018223
4907500,25372,0,1,0,0,0,12,0.002277904328018223
4907500,14119,0,1,0,0,0,2,0.002277904328018223
4907500,11196,0,4,0,0,0,8,0.009111617312072893
4907500,1803,0,1,0,0,0,26,0.002277904328018223
4907500,28191,0,1,0,0,0,1,0.002277904328018223
4907500,9709,0,0,1,0,0,12,0.002277904328018223
4907500,15631,0,1,0,0,0,11,0.002277904328018223
4907500,7105,0,1,0,0,0,2,0.002277904328018223
4907500,17390,0,1,0,0,0,61,0.002277904328018223
4907500,3176,0,1,0,0,0,14,0.002277904328018223
4907500,21056,0,1,0,0,0,30,0.002277904328018223
4907500,21110,0,2,0,0,0,1,0.004555808656036446
4907500,10908,0,1,0,0,0,7,0.002277904328018223
4907500,23143,0,1,0,0,0,47,0.002277904328018223
4907500,3720,0,5,0,0,0,2,0.011389521640091117
4907500,25424,0,1,0,0,0,1,0.002277904328018223
5440750,15612,0,2,0,0,0,14,0.004555808656036446
5440750,16009,0,1,0,0,0,19,0.002277904328018223
5440750,7868,0,1,0,0,0,19,0.002277904328018223
5440750,16243,0,2,1,0,0,33,0.00683371298405467
5440750,19862,0,1,0,0,0,7,0.002277904328018223
5440750,2963,0,3,1,0,0,7,0.009111617312072893
5440750,20701,0,5,1,0,0,28,0.01366742596810934
5440750,25372,0,4,0,0,0,28,0.009111617312072893
5440750,4949,0,1,0,0,0,13,0.002277904328018223
5440750,8662,0,2,0,0,0,15,0.004555808656036446
5440750,11225,0,2,0,0,0,2,0.004555808656036446
5440750,13179,0,1,0,0,0,2,0.002277904328018223
7810250,11225,0,1,0,0,0,14,0.002277904328018223
7810250,25415,0,1,0,0,0,50,0.002277904328018223
7810250,11176,0,1,0,0,0,2,0.002277904328018223
7810250,4939,0,3,0,0,0,59,0.00683371298405467
7810250,19514,0,1,0,0,0,56,0.002277904328018223
8280500,25372,0,2,0,0,0,26,0.004555808656036446
8280500,13971,0,1,1,0,0,29,0.004555808656036446
8280500,3534,0,1,0,0,0,35,0.002277904328018223
8573000,23233,0,1,0,0,0,42,0.002277904328018223
8573000,8689,0,1,0,0,0,11,0.002277904328018223
8573000,20180,0,1,0,0,0,52,0.002277904328018223
8573000,17926,0,1,0,0,0,32,0.002277904328018223
8573000,11939,0,1,0,0,0,23,0.002277904328018223
8573000,20300,0,1,0,0,0,51,0.002277904328018223
8573000,2323,0,4,1,0,0,8,0.011389521640091117
8573000,27870,0,1,0,0,0,58,0.002277904328018223
8573000,6591,0,1,0,0,0,44,0.002277904328018223
8573000,12512,0,1,0,0,0,54,0.002277904328018223
8573000,2128,0,1,0,0,0,60,0.002277904328018223
8573000,13888,0,1,0,0,0,46,0.002277904328018223
8573000,9549,0,3,0,0,0,1,0.00683371298405467
8573000,6158,0,25,3,0,0,2,0.06378132118451026
8573000,8603,0,2,0,0,0,47,0.004555808656036446
8573000,12886,0,1,0,0,0,14,0.002277904328018223
8573000,22556,0,1,0,0,0,48,0.002277904328018223
8573000,20043,0,1,0,0,0,58,0.002277904328018223
8573000,19828,0,4,1,0,0,8,0.011389521640091117
8573000,8552,0,1,0,0,0,13,0.002277904328018223
8573000,15814,0,2,0,0,0,55,0.004555808656036446
8573000,17237,0,1,0,0,0,43,0.002277904328018223
8573000,904,0,2,0,0,0,12,0.004555808656036446
8573000,23214,0,2,0,0,0,11,0.004555808656036446
8573000,27529,0,3,0,0,0,40,0.00683371298405467
8573000,9831,0,1,0,0,0,58,0.002277904328018223
8573000,23278,0,2,0,0,0,29,0.004555808656036446
8573000,23662,0,5,0,0,0,37,0.011389521640091117
8573000,2669,0,1,0,0,0,51,0.002277904328018223
8573000,17914,0,3,0,0,0,40,0.00683371298405467
8573000,24026,0,1,0,0,0,4,0.002277904328018223
8573000,16110,0,15,0,0,0,8,0.03416856492027335
8573000,25733,0,1,0,0,0,20,0.002277904328018223
8573000,4571,0,2,0,0,0,4,0.004555808656036446
8573000,11080,0,4,0,0,0,12,0.009111617312072893
8573000,9799,0,1,0,0,0,58,0.002277904328018223
8573000,18805,0,1,0,0,0,61,0.002277904328018223
8573000,28435,0,1,0,0,0,12,0.002277904328018223
8573000,4019,0,1,0,0,0,42,0.002277904328018223
8573000,6864,0,1,0,0,0,48,0.002277904328018223
8573000,1962,0,4,0,0,0,56,0.009111617312072893
8573000,1507,0,1,0,0,0,56,0.002277904328018223
